claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,past_num_of_claims,witness_present_ind,liab_prct,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,fraud,claim_year,claim_day,latitude,longitude,unemp_rate,claim_day_monday,claim_day_saturday,claim_day_sunday,claim_day_thursday,claim_day_tuesday,claim_day_wednesday,accident_site_local,accident_site_parking_lot,channel_online,channel_phone,vehicle_category_large,vehicle_category_medium,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,claim_month_august,claim_month_december,claim_month_february,claim_month_january,claim_month_july,claim_month_june,claim_month_march,claim_month_may,claim_month_november,claim_month_october,claim_month_september,state_co,state_ia,state_pa,state_va
27223,37.0,F,0.0,67,36101.0,1,1,Own,20106,4/25/2016,0,0.0,13,0,3783.3551399999997,8.0,32045.26382,14074.39235,0,2016,25,38.67,-77.99,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27224,66.0,F,1.0,93,41881.0,1,1,Rent,20115,7/6/2016,2,0.0,100,1,3990.0722969999997,5.0,44395.9732,14257.379180000002,0,2016,6,38.87,-77.85,4.1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27226,59.0,M,1.0,88,40770.0,0,0,Rent,20152,2/3/2015,0,0.0,50,0,5543.0932,7.0,6675.8257619999995,11416.88233,0,2015,3,38.92,-77.5,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27228,45.0,M,1.0,74,38070.0,1,0,Own,80046,7/27/2016,0,1.0,93,0,2564.979221,3.0,3355.27344,12350.83505,0,2016,27,39.69,-104.81,3.3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
27230,57.0,M,1.0,69,40452.0,0,1,Rent,50011,11/14/2016,0,0.0,95,0,5525.660001,5.0,18578.809709999998,37107.28592,0,2016,14,42.02,-93.64,3.5,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
27231,44.0,F,0.0,41,37822.0,1,0,Rent,85041,3/16/2015,0,0.0,4,0,4263.3173719999995,3.0,14055.78131,29906.63948,0,2015,16,33.38,-112.11,6.3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27232,43.0,F,1.0,58,37619.0,1,0,Own,15027,11/25/2015,1,0.0,1,1,4871.42995,1.0,19141.44785,19154.90274,0,2015,25,40.66,-80.24,5.2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27233,38.0,M,1.0,70,36374.0,0,1,Rent,85075,4/14/2016,4,1.0,66,1,7229.153742,7.0,25792.66419,14672.19991,0,2016,14,33.49,-112.21,5.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27234,44.0,F,1.0,90,37852.0,1,1,Own,85022,11/30/2016,1,1.0,0,1,8520.641469,5.0,10480.51635,19276.74904,0,2016,30,33.62,-112.05,5.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27235,54.0,F,0.0,61,39899.0,0,1,Own,20142,6/6/2015,0,1.0,27,1,3179.0128640000003,4.0,32043.90895,44063.63395,0,2015,6,39.13,-77.77,4.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
27237,46.0,F,1.0,99,38287.0,0,1,Own,85050,5/30/2015,0,0.0,90,0,3252.8420969999997,1.0,4854.3481679999995,55618.28446,1,2015,30,33.69,-112.0,6.1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27238,48.0,M,1.0,75,38708.0,1,0,Own,50014,9/13/2015,0,0.0,27,1,2668.7043350000004,7.0,28658.46915,4754.483662,0,2015,13,42.05,-93.69,3.7,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27240,45.0,F,1.0,45,38075.0,1,1,Rent,80022,3/20/2015,1,0.0,61,1,8059.179161,4.0,12626.721520000001,19946.88406,1,2015,20,39.88,-104.8,4.2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27246,42.0,F,1.0,88,37360.0,0,1,Rent,50009,3/28/2015,0,1.0,50,0,6644.808658,3.0,8537.394065999999,20841.0831,0,2015,28,41.65,-93.47,3.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27247,50.0,M,0.0,86,39125.0,1,0,Own,50054,5/23/2015,2,0.0,97,0,5753.332595,6.0,10380.76852,16312.67568,1,2015,23,41.67,-93.24,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
27248,31.0,F,1.0,65,34331.0,1,1,Rent,20104,12/7/2016,2,1.0,7,1,3447.9995689999996,5.0,21656.925030000002,25055.689430000002,1,2016,7,38.92,-77.35,4.1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27249,67.0,F,1.0,53,42058.0,1,1,Rent,50047,5/9/2015,0,0.0,50,1,4197.736989,9.0,23656.131390000002,16312.39426,0,2015,9,41.51,-93.48,3.8,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
27250,36.0,F,1.0,81,35828.0,0,1,Rent,50022,12/3/2016,0,1.0,23,1,3978.1905840000004,2.0,16230.1329,6934.525116,0,2016,3,41.39,-95.01,3.5,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27251,43.0,M,1.0,75,37591.0,1,0,Own,85076,10/20/2015,0,0.0,6,1,3303.433816,4.0,10797.478570000001,31151.802669999997,0,2015,20,33.32,-111.99,5.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27252,52.0,M,1.0,58,39517.0,0,1,Own,80015,6/17/2015,2,0.0,43,1,7580.2826159999995,6.0,29719.741019999998,8576.463178,0,2015,17,39.63,-104.78,3.9,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27254,51.0,F,1.0,71,39314.0,0,1,Own,80045,10/13/2015,0,0.0,1,0,3604.749516,2.0,47916.26433,24415.82065,0,2015,13,39.75,-104.84,3.6,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
27255,59.0,F,1.0,35,40769.0,1,1,Own,85010,7/31/2015,1,0.0,19,1,2838.29877,3.0,28330.912139999997,25346.461919999998,0,2015,31,33.46,-111.98,6.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27256,38.0,M,1.0,62,36371.0,1,0,Rent,85068,7/19/2016,0,1.0,25,1,6347.537305,8.0,36115.304130000004,21007.07259,0,2016,19,33.67,-112.06,5.3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27257,55.0,M,1.0,73,40086.0,1,0,Own,85068,3/11/2016,0,1.0,86,1,5408.665641,3.0,21779.64265,41604.4612,0,2016,11,33.67,-112.06,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27258,60.0,M,0.0,82,40949.0,0,0,Own,50027,11/2/2016,0,1.0,100,0,6233.595118,9.0,25379.30683,21745.9156,0,2016,2,41.5,-92.46,3.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
27259,47.0,M,0.0,83,38511.0,1,1,Rent,85026,9/11/2015,3,0.0,50,1,6026.091845,9.0,27892.51617,32011.924339999998,0,2015,11,33.45,-111.97,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27260,28.0,F,1.0,68,33321.0,1,0,Rent,20152,3/2/2016,2,0.0,100,0,4033.628551,2.0,32718.42843,44089.532210000005,0,2016,2,38.92,-77.5,4.0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27262,50.0,M,1.0,78,39117.0,1,1,Own,80005,5/5/2016,0,0.0,95,1,4328.841990999999,3.0,18268.616140000002,31270.72725,0,2016,5,39.85,-105.13,3.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27265,36.0,F,1.0,60,35823.0,1,1,Own,50001,8/25/2015,1,0.0,11,1,2352.7959170000004,3.0,31201.81425,14349.444230000001,0,2015,25,41.36,-93.47,3.7,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27269,53.0,M,1.0,75,39708.0,0,0,Rent,85043,3/23/2015,0,0.0,13,0,2914.668349,6.0,63192.904729999995,10278.01371,0,2015,23,33.42,-112.2,6.3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27271,46.0,M,1.0,92,38287.0,0,1,Own,80102,2/7/2015,0,0.0,44,0,6936.040759,5.0,16491.34703,21557.57055,0,2015,7,39.75,-104.42,4.2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27273,48.0,M,0.0,55,38718.0,1,0,Own,80030,11/4/2015,0,1.0,50,0,8731.731263,7.0,38683.257110000006,35042.95445,0,2015,4,39.83,-105.04,3.5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27274,38.0,F,0.0,76,36380.0,1,0,Own,50006,7/1/2016,0,0.0,70,0,7909.452826999999,8.0,56238.19795,32799.14745,0,2016,1,42.51,-93.37,3.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27275,51.0,M,1.0,77,39310.0,1,1,Own,80028,7/3/2015,0,0.0,91,1,7554.278537,5.0,28518.946410000004,20899.43459,0,2015,3,39.95,-105.14,3.8,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
27276,51.0,F,1.0,86,39314.0,1,0,Own,50034,9/1/2015,1,1.0,28,1,4865.020227,2.0,23059.663930000002,38503.9373,0,2015,1,42.47,-93.64,3.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27280,45.0,F,1.0,80,38068.0,1,0,Rent,80031,6/25/2015,0,1.0,39,0,4115.270594,5.0,10918.32101,7705.021123,0,2015,25,39.88,-105.05,3.9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27281,50.0,M,1.0,72,39121.0,0,1,Own,85029,6/18/2015,0,0.0,56,0,6305.215984,2.0,13162.46845,36953.520430000004,0,2015,18,33.59,-112.1,6.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27282,38.0,F,1.0,69,36368.0,1,1,Own,20120,9/9/2015,0,1.0,50,0,3723.0203,9.0,44771.138380000004,26247.72813,0,2015,9,38.84,-77.44,4.2,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27283,29.0,F,0.0,81,33672.0,1,0,Own,50050,2/16/2016,0,0.0,98,0,2059.616093,4.0,28883.39773,16995.85195,0,2016,16,42.15,-94.47,3.6,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27284,34.0,F,0.0,84,35254.0,1,1,Rent,15035,6/10/2016,1,0.0,87,1,6376.127467,3.0,21149.41952,31166.92342,0,2016,10,40.38,-79.81,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27289,38.0,M,1.0,77,36361.0,1,0,Own,80011,9/8/2016,0,0.0,51,1,8715.109405,5.0,21541.04055,11806.88752,0,2016,8,39.74,-104.78,3.2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
27290,37.0,M,1.0,75,36122.0,0,0,Own,50031,2/1/2016,0,0.0,99,0,2496.745602,4.0,33214.140869999996,30163.570560000004,0,2016,1,42.03,-94.14,3.6,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27296,43.0,M,0.0,45,37601.0,1,0,Own,80017,9/23/2015,0,0.0,8,0,2198.37316,4.0,14229.996969999998,25123.34386,0,2015,23,39.7,-104.79,3.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
27298,33.0,M,1.0,79,34975.0,1,0,Rent,50047,9/18/2016,1,0.0,50,1,8783.391754,6.0,58768.99136,28055.834089999997,0,2016,18,41.51,-93.48,3.6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27299,34.0,F,0.0,73,35261.0,0,0,Rent,20108,9/18/2015,0,0.0,3,1,2222.503413,3.0,46023.319169999995,14734.073030000001,1,2015,18,38.74,-77.48,4.2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27300,50.0,F,1.0,77,39117.0,1,0,Own,20102,1/26/2015,0,0.0,99,1,8648.909704000002,3.0,41497.90765,9478.185033,0,2015,26,38.92,-77.35,4.9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27304,65.0,M,0.0,90,41761.0,1,1,Own,80021,4/30/2015,0,0.0,65,1,4362.075339,9.0,26407.98196,49084.83172,0,2015,30,39.89,-105.11,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27305,61.0,F,1.0,86,41106.0,1,1,Own,85038,9/30/2016,0,1.0,99,0,8695.263462,7.0,32278.29475,6787.867322,0,2016,30,33.46,-111.98,5.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27312,42.0,M,1.0,71,37383.0,0,0,Rent,85061,5/24/2016,0,1.0,33,1,6321.13983,7.0,15838.93928,16496.92561,1,2016,24,33.51,-112.12,5.4,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27315,34.0,M,0.0,73,35267.0,1,1,Own,80016,4/20/2015,0,1.0,100,1,5420.067718,7.0,33763.20788,15406.67495,0,2015,20,39.6,-104.71,4.1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27321,23.0,F,1.0,80,31354.0,0,0,Rent,50021,1/10/2015,0,0.0,1,0,4494.279314,9.0,30873.01133,12430.25187,0,2015,10,41.72,-93.6,3.9,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27322,40.0,M,0.0,84,36881.0,1,1,Own,20121,8/11/2015,0,0.0,65,0,7419.607651,7.0,8693.417718,26554.049430000003,0,2015,11,38.81,-77.46,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27323,55.0,M,1.0,86,40072.0,1,0,Rent,20137,12/15/2015,0,1.0,79,0,2717.100575,7.0,7322.146608,7613.268164,0,2015,15,38.81,-77.72,4.1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27324,52.0,M,0.0,88,39508.0,0,0,Rent,15006,5/9/2016,0,0.0,13,0,1992.866552,8.0,19566.67311,22721.18386,0,2016,9,40.63,-79.88,5.4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27325,47.0,F,0.0,89,38497.0,0,0,Rent,50025,11/22/2015,0,0.0,4,1,5354.906838,2.0,8703.160481,18076.99051,0,2015,22,41.71,-94.92,3.7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
27327,42.0,F,1.0,66,37383.0,0,0,Own,85033,3/18/2016,0,1.0,50,0,4499.900088,1.0,21300.136590000002,28396.768560000004,0,2016,18,33.49,-112.21,5.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27328,68.0,M,1.0,79,42189.0,0,1,Own,85034,12/27/2016,0,0.0,5,1,1357.8451619999998,8.0,36823.99985,19169.65435,0,2016,27,33.43,-112.01,5.2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27330,43.0,F,1.0,48,37606.0,1,1,Own,20163,6/15/2015,1,1.0,87,0,5290.708218,4.0,9387.24755,28917.752819999998,0,2015,15,39.0,-77.4,4.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
27331,56.0,F,0.0,88,40238.0,1,0,Own,85002,3/20/2016,2,0.0,66,1,2817.451442,5.0,19233.146109999998,23015.259,1,2016,20,33.45,-112.06,5.5,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27332,45.0,F,1.0,71,38069.0,1,1,Own,50049,9/3/2015,0,0.0,97,0,2038.6132539999999,9.0,26367.89212,34254.99899,0,2015,3,41.01,-93.3,3.7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27335,34.0,F,1.0,89,35256.0,1,1,Rent,50047,11/29/2015,0,0.0,49,1,8508.415575,2.0,30785.693560000003,22172.84864,0,2015,29,41.51,-93.48,3.7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
27338,32.0,F,1.0,70,34663.0,1,1,Own,20144,10/12/2016,0,0.0,38,0,1818.5192940000002,7.0,17982.55507,15026.008269999998,0,2016,12,38.92,-77.92,4.2,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27339,57.0,M,0.0,72,40421.0,0,1,Own,15035,9/13/2015,0,1.0,35,0,2820.077598,2.0,39310.50954,14968.82036,0,2015,13,40.38,-79.81,5.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27340,56.0,F,0.0,89,40253.0,1,0,Rent,15025,11/5/2015,0,0.0,58,1,4226.302518,3.0,25179.05565,20333.346559999998,0,2015,5,40.29,-79.88,5.2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27344,43.0,M,0.0,56,37604.0,1,0,Rent,80044,10/23/2016,0,1.0,76,1,6003.083925999999,8.0,11061.88695,34480.071489999995,0,2016,23,39.69,-104.81,3.1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
27345,36.0,F,0.0,82,35851.0,0,0,Rent,85011,3/3/2015,0,0.0,99,1,4445.378797,8.0,20794.27989,22076.44523,0,2015,3,33.5,-112.05,6.3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27348,58.0,F,1.0,81,40597.0,1,0,Rent,20163,1/6/2016,0,0.0,50,1,5895.793101,3.0,26426.582980000003,17484.831459999998,0,2016,6,39.0,-77.4,4.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27350,46.0,M,1.0,56,38285.0,0,1,Rent,85013,1/20/2015,1,0.0,42,1,2735.535927,4.0,25544.33021,47239.373510000005,0,2015,20,33.5,-112.08,6.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27352,48.0,M,0.0,79,38707.0,1,1,Rent,15047,3/24/2016,0,0.0,70,0,2268.3540780000003,6.0,22180.38089,15353.81708,0,2016,24,40.32,-79.81,5.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27353,43.0,F,0.0,81,37614.0,1,1,Own,80034,1/11/2016,0,0.0,28,0,2698.8457989999997,6.0,49678.87718,31892.80958,1,2016,11,39.77,-105.09,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27354,41.0,M,1.0,93,37151.0,1,1,Own,20163,1/29/2016,2,0.0,74,1,6596.726813,4.0,11693.45363,13911.36761,0,2016,29,39.0,-77.4,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27356,53.0,F,1.0,82,39715.0,0,1,Own,80109,7/23/2015,0,1.0,50,0,4592.229109000001,6.0,16161.220159999999,20223.15802,0,2015,23,39.36,-104.9,3.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
27357,50.0,F,1.0,89,39114.0,1,1,Own,85006,6/20/2015,0,0.0,77,1,3218.1165969999997,6.0,35053.9165,38530.73561,0,2015,20,33.46,-112.05,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27360,36.0,F,1.0,72,35830.0,0,1,Own,50021,9/4/2016,0,0.0,1,0,5317.784042,8.0,33467.88356,30900.55728,1,2016,4,41.72,-93.6,3.6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27361,28.0,M,0.0,78,33348.0,0,1,Rent,85023,11/13/2016,0,1.0,50,0,2819.947632,5.0,15023.83769,16102.898969999998,0,2016,13,33.63,-112.09,5.2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27362,57.0,M,1.0,58,40428.0,0,1,Own,15035,7/15/2015,0,0.0,70,0,2212.543266,4.0,12417.03284,18275.3886,0,2015,15,40.38,-79.81,5.3,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27364,49.0,F,0.0,59,38909.0,1,1,Own,80016,1/29/2016,0,0.0,75,0,3913.860724,3.0,16669.8996,27343.698210000002,0,2016,29,39.6,-104.71,3.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27365,29.0,F,1.0,70,33670.0,0,1,Rent,50021,2/17/2015,0,0.0,17,1,7439.133787999999,4.0,28151.106689999997,33310.512039999994,0,2015,17,41.72,-93.6,3.9,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27372,78.0,M,1.0,50,43583.0,1,1,Rent,20111,4/7/2016,0,0.0,81,0,5409.129677,7.0,12291.54379,18754.21224,0,2016,7,38.75,-77.43,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27373,34.0,F,0.0,95,35285.0,1,0,Rent,15001,6/28/2015,0,0.0,99,0,8545.969239,4.0,15187.600569999999,12782.20627,0,2015,28,40.61,-80.25,5.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27377,29.0,M,0.0,83,33674.0,0,1,Rent,50054,7/14/2016,0,0.0,76,1,8733.535321,4.0,18177.54032,39736.13878,0,2016,14,41.67,-93.24,3.7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27378,33.0,F,1.0,77,34970.0,1,0,Rent,85070,11/19/2015,0,0.0,79,1,3964.276015,5.0,4320.558549,25808.83938,0,2015,19,33.3,-112.04,5.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27379,37.0,F,1.0,78,36102.0,1,1,Own,80010,1/4/2016,0,0.0,1,0,7693.5208379999995,3.0,33327.50342,17763.784069999998,0,2016,4,39.74,-104.86,3.5,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27380,33.0,M,1.0,67,34966.0,1,0,Own,15051,3/7/2015,0,1.0,10,1,2568.1819219999998,6.0,33639.94176,13478.61973,0,2015,7,40.56,-79.87,5.4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27381,31.0,F,1.0,60,34333.0,0,0,Own,50025,4/23/2015,1,0.0,1,0,10973.16179,10.0,10541.15757,22344.83575,1,2015,23,41.71,-94.92,3.8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27383,32.0,F,1.0,85,34671.0,1,0,Own,85031,6/20/2016,0,0.0,99,1,8519.891109,3.0,45204.90414,15440.080469999999,0,2016,20,33.49,-112.16,5.4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
